Date,Close
3/31/2020 16:00:00,14.42
4/1/2020 16:00:00,13.58
4/2/2020 16:00:00,13.8
4/3/2020 16:00:00,13.25
4/6/2020 16:00:00,14.34
4/7/2020 16:00:00,14.5
4/8/2020 16:00:00,14.83
4/9/2020 16:00:00,14.57
4/13/2020 16:00:00,14.46
4/14/2020 16:00:00,15.4
