Date,Close
6/10/2019 16:00:00,67.12
6/11/2019 16:00:00,67.88
6/12/2019 16:00:00,66.81
6/13/2019 16:00:00,67.08
6/14/2019 16:00:00,67.48
6/17/2019 16:00:00,66.54
6/18/2019 16:00:00,67.98
6/19/2019 16:00:00,67.59
6/20/2019 16:00:00,68.1
6/21/2019 16:00:00,67.97
6/24/2019 16:00:00,67.41
6/25/2019 16:00:00,66.54
6/26/2019 16:00:00,67.22
6/27/2019 16:00:00,68.15
6/28/2019 16:00:00,70.03
7/1/2019 16:00:00,70.74
7/2/2019 16:00:00,70.44
7/3/2019 13:00:00,70.85
7/5/2019 16:00:00,71.4
7/8/2019 16:00:00,71.13
7/9/2019 16:00:00,71.56
7/10/2019 16:00:00,71.13
7/11/2019 16:00:00,71.61
7/12/2019 16:00:00,71.77
7/15/2019 16:00:00,71.71
7/16/2019 16:00:00,71.32
7/17/2019 16:00:00,70.82
7/18/2019 16:00:00,71.79
7/19/2019 16:00:00,70.92
7/22/2019 16:00:00,71.11
7/23/2019 16:00:00,71.99
7/24/2019 16:00:00,73.01
7/25/2019 16:00:00,71.39
7/26/2019 16:00:00,72.16
7/29/2019 16:00:00,71.76
7/30/2019 16:00:00,71.71
7/31/2019 16:00:00,71.16
8/1/2019 16:00:00,68.35
8/2/2019 16:00:00,67.61
8/5/2019 16:00:00,65.18
8/6/2019 16:00:00,66.25
8/7/2019 16:00:00,65.14
8/8/2019 16:00:00,66.74
8/9/2019 16:00:00,66.05
8/12/2019 16:00:00,64.24
8/13/2019 16:00:00,64.83
8/14/2019 16:00:00,61.41
8/15/2019 16:00:00,61.32
8/16/2019 16:00:00,63.48
8/19/2019 16:00:00,64.31
8/20/2019 16:00:00,63.42
8/21/2019 16:00:00,63.25
8/22/2019 16:00:00,63.91
8/23/2019 16:00:00,61.95
8/26/2019 16:00:00,62.72
8/27/2019 16:00:00,61.66
8/28/2019 16:00:00,62.36
8/29/2019 16:00:00,63.9
8/30/2019 16:00:00,64.35
9/3/2019 16:00:00,63.42
9/4/2019 16:00:00,64.28
9/5/2019 16:00:00,66.34
9/6/2019 16:00:00,65.97
9/9/2019 16:00:00,68.79
9/10/2019 16:00:00,68.98
9/11/2019 16:00:00,68.9
9/12/2019 16:00:00,69.3
9/13/2019 16:00:00,70.39
9/16/2019 16:00:00,69.83
9/17/2019 16:00:00,69.48
9/18/2019 16:00:00,70.09
9/19/2019 16:00:00,69.73
9/20/2019 16:00:00,69.35
9/23/2019 16:00:00,69.55
9/24/2019 16:00:00,67.9
9/25/2019 16:00:00,69.38
9/26/2019 16:00:00,69.11
9/27/2019 16:00:00,69.46
9/30/2019 16:00:00,69.08
10/1/2019 16:00:00,68.15
10/2/2019 16:00:00,66.26
10/3/2019 16:00:00,66.7
10/4/2019 16:00:00,68.18
10/7/2019 16:00:00,68.15
10/8/2019 16:00:00,66.4
10/9/2019 16:00:00,67.43
10/10/2019 16:00:00,68.62
10/11/2019 16:00:00,70.1
10/14/2019 16:00:00,70.24
10/15/2019 16:00:00,71.22
10/16/2019 16:00:00,69.5
10/17/2019 16:00:00,69.6
10/18/2019 16:00:00,69.74
10/21/2019 16:00:00,71.81
10/22/2019 16:00:00,72.06
10/23/2019 16:00:00,72.45
10/24/2019 16:00:00,72.3
10/25/2019 16:00:00,73.17
10/28/2019 16:00:00,73.59
10/29/2019 16:00:00,73.09
10/30/2019 16:00:00,72.97
10/31/2019 16:00:00,71.86
11/1/2019 16:00:00,73.84
11/4/2019 16:00:00,75.15
11/5/2019 16:00:00,74.83
11/6/2019 16:00:00,74.42
11/7/2019 16:00:00,74.42
11/8/2019 16:00:00,76.12
11/11/2019 16:00:00,75.6
11/12/2019 16:00:00,75.07
11/13/2019 16:00:00,73.91
11/14/2019 16:00:00,73.84
11/15/2019 16:00:00,74.4
11/18/2019 16:00:00,74.4
11/19/2019 16:00:00,74.82
11/20/2019 16:00:00,73.91
11/21/2019 16:00:00,73.9
11/22/2019 16:00:00,74.87
11/25/2019 16:00:00,75.68
11/26/2019 16:00:00,75.46
11/27/2019 16:00:00,75.72
11/29/2019 13:00:00,75.12
12/2/2019 16:00:00,74.52
12/3/2019 16:00:00,73.33
12/4/2019 16:00:00,74.23
12/5/2019 16:00:00,74.71
12/6/2019 16:00:00,75.81
12/9/2019 16:00:00,75.33
12/10/2019 16:00:00,75.78
12/11/2019 16:00:00,75.55
12/12/2019 16:00:00,77.05
12/13/2019 16:00:00,76.39
12/16/2019 16:00:00,76.91
12/17/2019 16:00:00,77.74
12/18/2019 16:00:00,77.92
12/19/2019 16:00:00,78.2
12/20/2019 16:00:00,78.51
12/23/2019 16:00:00,78.76
12/24/2019 13:00:00,78.59
12/26/2019 16:00:00,79.83
12/27/2019 16:00:00,79.67
12/30/2019 16:00:00,79.51
12/31/2019 16:00:00,79.89
1/2/2020 16:00:00,81.23
1/3/2020 16:00:00,79.7
1/6/2020 16:00:00,79.45
1/7/2020 16:00:00,78.76
1/8/2020 16:00:00,79.36
1/9/2020 16:00:00,80.08
1/10/2020 16:00:00,79.25
1/13/2020 16:00:00,80.65
1/14/2020 16:00:00,81.91
1/15/2020 16:00:00,81.24
1/16/2020 16:00:00,81
1/17/2020 16:00:00,81.12
1/21/2020 16:00:00,79.9
1/22/2020 16:00:00,80.1
1/23/2020 16:00:00,79.8
1/24/2020 16:00:00,78.42
1/27/2020 16:00:00,76.71
1/28/2020 16:00:00,77.24
1/29/2020 16:00:00,76.48
1/30/2020 16:00:00,77.43
1/31/2020 16:00:00,74.41
2/3/2020 16:00:00,75.13
2/4/2020 16:00:00,76.5
2/5/2020 16:00:00,78.85
2/6/2020 16:00:00,78.97
2/7/2020 16:00:00,78.69
2/10/2020 16:00:00,78.48
2/11/2020 16:00:00,79.09
2/12/2020 16:00:00,79.33
2/13/2020 16:00:00,79
2/14/2020 16:00:00,78.79
2/18/2020 16:00:00,77.58
2/19/2020 16:00:00,78.05
2/20/2020 16:00:00,78.22
2/21/2020 16:00:00,76.44
2/24/2020 16:00:00,72.53
2/25/2020 16:00:00,69.43
2/26/2020 16:00:00,68.18
2/27/2020 16:00:00,64.45
2/28/2020 16:00:00,63.46
3/2/2020 16:00:00,67.59
3/3/2020 16:00:00,65.05
3/4/2020 16:00:00,67.39
3/5/2020 16:00:00,63.49
3/6/2020 16:00:00,61.28
3/9/2020 16:00:00,51.37
3/10/2020 16:00:00,55.58
3/11/2020 16:00:00,50.79
3/12/2020 16:00:00,43.26
3/13/2020 16:00:00,51.04
3/16/2020 16:00:00,41.19
3/17/2020 16:00:00,40.25
3/18/2020 16:00:00,36.43
3/19/2020 16:00:00,39.64
3/20/2020 16:00:00,38.06
3/23/2020 16:00:00,35.39
3/24/2020 16:00:00,40.66
3/25/2020 16:00:00,41.86
3/26/2020 16:00:00,46.02
3/27/2020 16:00:00,43.8
3/30/2020 16:00:00,44.08
3/31/2020 16:00:00,42.12
4/1/2020 16:00:00,38.51
4/2/2020 16:00:00,39.23
4/3/2020 16:00:00,37.49
4/6/2020 16:00:00,41.12
4/7/2020 16:00:00,41.25
4/8/2020 16:00:00,44.26
4/9/2020 16:00:00,47.41
4/13/2020 16:00:00,46.68
4/14/2020 16:00:00,45.42
