Date,Close
9/9/2019 16:00:00,49.13
9/10/2019 16:00:00,49.39
9/11/2019 16:00:00,50.48
9/12/2019 16:00:00,50.44
9/13/2019 16:00:00,50.5
9/16/2019 16:00:00,50.15
9/17/2019 16:00:00,50.84
9/18/2019 16:00:00,50.48
9/19/2019 16:00:00,49.82
9/20/2019 16:00:00,49.16
9/23/2019 16:00:00,49.6
9/24/2019 16:00:00,48.51
9/25/2019 16:00:00,49.47
9/26/2019 16:00:00,48.6
9/27/2019 16:00:00,43.21
9/30/2019 16:00:00,42.85
10/1/2019 16:00:00,42.3
10/2/2019 16:00:00,41.98
10/3/2019 16:00:00,43.46
10/4/2019 16:00:00,44.55
10/7/2019 16:00:00,44.16
10/8/2019 16:00:00,42.64
10/9/2019 16:00:00,42.88
10/10/2019 16:00:00,43.28
10/11/2019 16:00:00,45.1
10/14/2019 16:00:00,44.86
10/15/2019 16:00:00,46.46
10/16/2019 16:00:00,45.16
10/17/2019 16:00:00,45.5
10/18/2019 16:00:00,43.47
10/21/2019 16:00:00,45.22
10/22/2019 16:00:00,44.66
10/23/2019 16:00:00,44.66
10/24/2019 16:00:00,47.1
10/25/2019 16:00:00,48.03
10/28/2019 16:00:00,48.69
10/29/2019 16:00:00,48.11
10/30/2019 16:00:00,47.88
10/31/2019 16:00:00,47.55
11/1/2019 16:00:00,48.38
11/4/2019 16:00:00,49.59
11/5/2019 16:00:00,48.68
11/6/2019 16:00:00,47.68
11/7/2019 16:00:00,48.4
11/8/2019 16:00:00,47.19
11/11/2019 16:00:00,46.26
11/12/2019 16:00:00,46.9
11/13/2019 16:00:00,46.3
11/14/2019 16:00:00,46.8
11/15/2019 16:00:00,47.71
11/18/2019 16:00:00,47.82
11/19/2019 16:00:00,46.58
11/20/2019 16:00:00,45.57
11/21/2019 16:00:00,45.55
11/22/2019 16:00:00,45.87
11/25/2019 16:00:00,47.52
11/26/2019 16:00:00,46.72
11/27/2019 16:00:00,48.16
11/29/2019 13:00:00,47.51
12/2/2019 16:00:00,46.39
12/3/2019 16:00:00,45.23
12/4/2019 16:00:00,46.3
12/5/2019 16:00:00,46.62
12/6/2019 16:00:00,47.93
12/9/2019 16:00:00,46.45
12/10/2019 16:00:00,47.46
12/11/2019 16:00:00,49.26
12/12/2019 16:00:00,50.97
12/13/2019 16:00:00,51.2
12/16/2019 16:00:00,52.94
12/17/2019 16:00:00,53
12/18/2019 16:00:00,53.04
12/19/2019 16:00:00,54.53
12/20/2019 16:00:00,55.06
12/23/2019 16:00:00,55.4
12/24/2019 13:00:00,55.42
12/26/2019 16:00:00,55.11
12/27/2019 16:00:00,54.03
12/30/2019 16:00:00,53.21
12/31/2019 16:00:00,53.78
1/2/2020 16:00:00,55.39
1/3/2020 16:00:00,54.53
1/6/2020 16:00:00,53.57
1/7/2020 16:00:00,58.27
1/8/2020 16:00:00,57.52
1/9/2020 16:00:00,57.31
1/10/2020 16:00:00,56.67
1/13/2020 16:00:00,57.45
1/14/2020 16:00:00,57.52
1/15/2020 16:00:00,56.17
1/16/2020 16:00:00,57.68
1/17/2020 16:00:00,57.66
1/21/2020 16:00:00,58.97
1/22/2020 16:00:00,59.17
1/23/2020 16:00:00,59.2
1/24/2020 16:00:00,57.76
1/27/2020 16:00:00,55.41
1/28/2020 16:00:00,56.47
1/29/2020 16:00:00,55.3
1/30/2020 16:00:00,55.03
1/31/2020 16:00:00,53.09
2/3/2020 16:00:00,53.78
2/4/2020 16:00:00,55.5
2/5/2020 16:00:00,56.77
2/6/2020 16:00:00,58.68
2/7/2020 16:00:00,56.88
2/10/2020 16:00:00,57.33
2/11/2020 16:00:00,57.25
2/12/2020 16:00:00,59.27
2/13/2020 16:00:00,59.33
2/14/2020 16:00:00,58.5
2/18/2020 16:00:00,57.75
2/19/2020 16:00:00,59.99
2/20/2020 16:00:00,59
2/21/2020 16:00:00,56.99
2/24/2020 16:00:00,55.01
2/25/2020 16:00:00,52.1
2/26/2020 16:00:00,52.37
2/27/2020 16:00:00,50.58
2/28/2020 16:00:00,52.56
3/2/2020 16:00:00,54.59
3/3/2020 16:00:00,51.8
3/4/2020 16:00:00,55.29
3/5/2020 16:00:00,53.72
3/6/2020 16:00:00,51.47
3/9/2020 16:00:00,45.97
3/10/2020 16:00:00,47.86
3/11/2020 16:00:00,43.72
3/12/2020 16:00:00,38.81
3/13/2020 16:00:00,42.99
3/16/2020 16:00:00,34.47
3/17/2020 16:00:00,37.38
3/18/2020 16:00:00,34.69
3/19/2020 16:00:00,36.29
3/20/2020 16:00:00,36.11
3/23/2020 16:00:00,38.25
3/24/2020 16:00:00,43.27
3/25/2020 16:00:00,42.5
3/26/2020 16:00:00,44.79
3/27/2020 16:00:00,43.48
3/30/2020 16:00:00,44.52
3/31/2020 16:00:00,42.06
4/1/2020 16:00:00,39.89
4/2/2020 16:00:00,41.09
4/3/2020 16:00:00,41.22
4/6/2020 16:00:00,46.37
4/7/2020 16:00:00,46.54
4/8/2020 16:00:00,48.29
4/9/2020 16:00:00,46.13
4/13/2020 16:00:00,46.17
4/14/2020 16:00:00,47.62
